customer_id,customer_name,email,phone,plan_id,plan_name,plan_price,meals_per_day,signup_date,is_active,loyalty_tier,loyalty_points,lifetime_loyalty_points,rfm_segment,recency_score,frequency_score,monetary_score,total_orders,total_spend,last_order_date,days_since_last_order,customer_lifespan_days
CUST-01422,Stephanie Lawrence,jobrien@example.org,617.693.6470,PLAN-CM,Corporate Monthly,149.99,3,2025-10-25,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01755,Edward Jackson,michaelgriffin@example.com,914-990-5717x5322,PLAN-BM,Basic Monthly,49.99,1,2025-11-06,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01002,James Castro,elizabethkirk@example.com,+1-378-433-5488x357,PLAN-BM,Basic Monthly,49.99,1,2025-06-07,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01178,Jon Grant,vargaseugene@example.com,654-287-2012,PLAN-PM,Premium Monthly,89.99,2,2025-10-23,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01266,Stephen Reed,william63@example.com,(854)818-0288x25212,PLAN-PM,Premium Monthly,89.99,2,2025-08-29,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01684,Lori Wilkerson,miguelshaw@example.net,277-406-9392x8532,PLAN-PPO,Pay-Per-Order,0.0,0,2025-09-07,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00428,Amanda Hunt,tylermcintosh@example.org,(318)823-1555,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-09,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00534,Angel Bentley,corythompson@example.org,955-806-8826x917,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-22,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00018,Zachary Santiago,alexanderwong@example.org,001-876-921-2679x692,PLAN-CM,Corporate Monthly,149.99,3,2025-11-27,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01525,Daniel Martin,qchapman@example.org,(500)772-2768,PLAN-BM,Basic Monthly,49.99,1,2025-08-23,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00748,Jessica Henderson,jeffreymccormick@example.org,+1-358-580-7053x2601,PLAN-PM,Premium Monthly,89.99,2,2025-08-07,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01540,Andre Burton,bethanycox@example.org,433-363-1409,PLAN-BM,Basic Monthly,49.99,1,2025-09-16,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01856,April Thomas,sampsonrichard@example.org,(776)443-4946,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-16,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01431,Andrew Burton,kathymendoza@example.org,5567828753,PLAN-BM,Basic Monthly,49.99,1,2025-07-16,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01783,Tara Sanchez,natasha50@example.com,429-290-5367x91207,PLAN-BM,Basic Monthly,49.99,1,2025-08-03,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00499,Daniel Erickson,joannshort@example.net,836.508.4937x83063,PLAN-BM,Basic Monthly,49.99,1,2025-10-13,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01946,Jennifer Nichols,scottcollins@example.net,(739)260-4244,PLAN-BM,Basic Monthly,49.99,1,2025-12-24,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01671,Angela Gaines,rebecca76@example.com,(481)225-9836,PLAN-CM,Corporate Monthly,149.99,3,2025-12-08,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00448,Tiffany Wilson,donaldyang@example.net,001-307-875-6085,PLAN-BM,Basic Monthly,49.99,1,2025-10-31,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01024,Susan Rodriguez,dianejohnston@example.com,(865)427-4286,PLAN-BM,Basic Monthly,49.99,1,2025-06-17,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00904,Devin Smith,robin73@example.com,001-267-448-0957x394,PLAN-CM,Corporate Monthly,149.99,3,2025-07-15,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00017,Heather Callahan,youngjacqueline@example.com,+1-856-766-6832x7238,PLAN-PM,Premium Monthly,89.99,2,2025-10-29,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00235,Charles Miller,josepholson@example.org,(684)877-6863x423,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-10,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01212,Bradley Brown,vanessarichmond@example.com,3383625676,PLAN-CM,Corporate Monthly,149.99,3,2025-11-02,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00704,Joshua Herrera,rmoore@example.com,+1-825-681-2259x0956,PLAN-PPO,Pay-Per-Order,0.0,0,2025-06-11,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01514,Suzanne Reynolds,dianeharris@example.net,001-295-386-4178x256,PLAN-PM,Premium Monthly,89.99,2,2025-12-25,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01585,Dr. Elizabeth Briggs DDS,danielmayer@example.com,283-842-7973x0294,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-08,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00624,Matthew Dunn,myerslisa@example.net,428.380.9832,PLAN-PM,Premium Monthly,89.99,2,2025-07-03,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00777,Phillip Ramirez,ujohnson@example.com,001-999-444-9466,PLAN-BM,Basic Monthly,49.99,1,2025-06-15,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00828,Dustin Berry,frenchcatherine@example.net,(862)570-2660x45095,PLAN-BM,Basic Monthly,49.99,1,2025-07-23,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00262,Brett Chapman,elizabeth66@example.net,876-262-0471,PLAN-CM,Corporate Monthly,149.99,3,2025-09-11,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00722,Nancy Graves,ecisneros@example.com,(310)465-9208x8143,PLAN-BM,Basic Monthly,49.99,1,2025-08-09,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01223,Cassandra Williams,birdjoshua@example.net,9303458809,PLAN-CM,Corporate Monthly,149.99,3,2025-10-29,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01352,Samantha Hernandez MD,davidmorris@example.com,217-588-2805,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-08,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01785,Amanda Edwards MD,rebecca55@example.com,240.292.0167x5993,PLAN-CM,Corporate Monthly,149.99,3,2025-07-27,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00683,Rebecca Zuniga,richardsonronnie@example.net,811-595-5640x919,PLAN-BM,Basic Monthly,49.99,1,2025-08-08,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01558,Emma Blake,david39@example.org,+1-786-576-2273,PLAN-BM,Basic Monthly,49.99,1,2025-07-24,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00100,Daniel Stout,sandra72@example.com,001-566-457-2934x172,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-13,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00921,Cristina Thompson MD,casey54@example.net,896.960.7344,PLAN-BM,Basic Monthly,49.99,1,2025-10-16,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01159,Latoya Smith,barnesmichael@example.org,262.542.6622x5492,PLAN-BM,Basic Monthly,49.99,1,2025-10-13,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01449,Robert Li,tcruz@example.org,+1-939-487-6674x087,PLAN-CM,Corporate Monthly,149.99,3,2025-07-22,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01560,Gwendolyn Compton,klewis@example.net,+1-662-633-5704,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-25,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01545,Michelle Thompson,paynedominic@example.net,001-852-976-2520x213,PLAN-BM,Basic Monthly,49.99,1,2025-08-20,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00229,Matthew Parker,anunez@example.com,4008258955,PLAN-CM,Corporate Monthly,149.99,3,2025-09-17,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-01087,Laura Kelley,oconnorvictoria@example.net,446-334-2924,PLAN-BM,Basic Monthly,49.99,1,2025-08-06,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00565,Kelsey Gates,richard25@example.net,001-466-905-9867x874,PLAN-PM,Premium Monthly,89.99,2,2025-06-28,False,BRONZE,0,0,NEW_CUSTOMER,1,1,1,0,0.0,,,
CUST-00002,Sarah Brown,staylor@example.com,686-883-3901x98179,PLAN-PM,Premium Monthly,89.99,2,2025-11-23,True,GOLD,2883,4895,LOYAL,3,5,5,20,491.09,2026-01-22,61,189
CUST-00033,Matthew Ruiz,sanchezdeborah@example.org,(304)317-9291,PLAN-BM,Basic Monthly,49.99,1,2025-06-08,True,GOLD,3171,3963,AT_RISK,2,4,3,17,397.64,2026-01-13,70,217
CUST-00043,Paul Steele,idodson@example.com,431-807-4279x9077,PLAN-PPO,Pay-Per-Order,0.0,0,2025-09-14,True,GOLD,2667,2667,CHURNED,1,1,1,8,267.28,2025-12-26,88,182
CUST-00091,Sharon Davis,frankchan@example.com,+1-521-947-6492x5158,PLAN-BM,Basic Monthly,49.99,1,2025-07-09,True,GOLD,2691,4068,LOYAL,5,3,3,17,408.15,2026-01-31,52,229
CUST-00104,Dustin Jackson,nathan65@example.net,+1-932-486-3266x6785,PLAN-PM,Premium Monthly,89.99,2,2025-11-26,True,GOLD,3204,4129,LOYAL,4,3,3,16,414.13,2026-01-27,56,228
CUST-00106,Bridget Powell,paigeweber@example.net,+1-675-563-4108x5628,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-10,True,GOLD,3441,3441,NEW_CUSTOMER,4,2,2,14,345.21,2026-01-26,57,234
CUST-00123,Michael Obrien Jr.,rrodriguez@example.net,672.583.9992x19212,PLAN-PPO,Pay-Per-Order,0.0,0,2025-06-08,True,GOLD,3648,3648,POTENTIAL,3,4,2,17,366.16,2026-01-21,62,212
CUST-00126,Arthur Garrett,castillolindsey@example.net,+1-954-331-7350x5831,PLAN-BM,Basic Monthly,49.99,1,2025-07-13,True,GOLD,4530,4971,LOYAL,3,4,5,19,498.56,2026-01-18,65,219
CUST-00136,Frank Brooks,fbaldwin@example.com,696-890-3337x363,PLAN-PM,Premium Monthly,89.99,2,2025-09-15,True,GOLD,2853,3239,CHURNED,2,1,2,11,324.69,2026-01-09,74,198
CUST-00148,Sarah Jackson,lawsongregory@example.org,+1-462-510-4275,PLAN-PM,Premium Monthly,89.99,2,2025-07-01,True,GOLD,2471,4059,LOYAL,3,3,3,16,407.08,2026-01-19,64,231
CUST-00156,Danielle Thompson,kevinray@example.net,947.815.6627,PLAN-PM,Premium Monthly,89.99,2,2025-08-06,True,GOLD,3029,4443,LOYAL,3,3,4,17,445.58,2026-01-23,60,219
CUST-00177,Michelle Tyler,molinajared@example.net,229-420-8751,PLAN-BM,Basic Monthly,49.99,1,2025-09-20,True,GOLD,3212,4088,LOYAL,4,3,3,17,410.12,2026-01-26,57,228
CUST-00181,Willie Hamilton,maynardjohn@example.com,781-686-1515,PLAN-PM,Premium Monthly,89.99,2,2025-08-29,True,GOLD,3057,3057,NEW_CUSTOMER,5,2,2,13,306.71,2026-01-28,55,204
CUST-00226,Laura Smith,allen48@example.org,001-477-966-5586x851,PLAN-CM,Corporate Monthly,149.99,3,2025-12-21,True,GOLD,3391,3691,CHURNED,2,2,2,14,370.15,2026-01-17,66,221
CUST-00243,Barbara Flores,karenbarron@example.com,+1-371-688-3977x4573,PLAN-PM,Premium Monthly,89.99,2,2025-12-15,True,PLATINUM,4474,5479,CHAMPION,5,5,5,21,549.5,2026-01-29,54,237
CUST-00249,Melissa Sullivan,ugarcia@example.net,973-623-5494x012,PLAN-BM,Basic Monthly,49.99,1,2025-07-29,True,GOLD,3352,4306,CHAMPION,5,4,4,19,432.09,2026-01-28,55,230
CUST-00266,Tammy Morris,ogray@example.net,+1-433-847-7433,PLAN-CM,Corporate Monthly,149.99,3,2025-10-08,True,GOLD,3757,4787,LOYAL,3,4,4,18,480.04,2026-01-20,63,217
CUST-00296,Audrey Marshall,donna56@example.net,(577)896-3044,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-09,True,GOLD,2793,2793,NEW_CUSTOMER,5,1,1,12,280.25,2026-01-30,53,200
CUST-00376,Karla Willis,brittanywade@example.org,001-378-399-6986x091,PLAN-BM,Basic Monthly,49.99,1,2025-06-03,True,PLATINUM,4697,5387,AT_RISK,2,4,5,18,540.04,2026-01-16,67,226
CUST-00377,Kevin Fletcher,tochoa@example.net,2575798066,PLAN-BM,Basic Monthly,49.99,1,2025-12-24,True,GOLD,2724,3152,CHURNED,1,1,2,13,316.19,2026-01-06,77,216
CUST-00389,Vicki Brown,cody08@example.org,4565409951,PLAN-CM,Corporate Monthly,149.99,3,2025-06-05,True,GOLD,2505,3141,CHURNED,1,2,2,14,315.19,2025-12-22,92,201
CUST-00391,Carol Garcia,carrieosborn@example.com,986.571.8153x523,PLAN-PM,Premium Monthly,89.99,2,2025-10-25,True,PLATINUM,5125,5542,CHAMPION,5,4,5,18,555.5,2026-01-30,53,226
CUST-00399,Amanda Mendoza,perezmarissa@example.org,213-569-5727,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-13,True,GOLD,2334,2334,NEW_CUSTOMER,4,1,1,11,234.27,2026-01-25,58,223
CUST-00401,Seth Jones,carolynroberts@example.org,(285)401-1688,PLAN-BM,Basic Monthly,49.99,1,2025-10-19,True,GOLD,2854,4284,LOYAL,4,3,4,16,429.62,2026-01-27,56,238
CUST-00421,James Torres,jeremy79@example.net,466.527.0511x5794,PLAN-BM,Basic Monthly,49.99,1,2025-08-12,True,GOLD,2705,3728,POTENTIAL,3,1,3,12,373.69,2026-01-19,64,210
CUST-00435,Tara Turner,kdaniel@example.org,2536365146,PLAN-CM,Corporate Monthly,149.99,3,2025-12-01,True,GOLD,1927,3052,CHURNED,2,2,2,13,306.19,2026-01-16,67,220
CUST-00479,David Koch,zreilly@example.net,466.734.3925,PLAN-CM,Corporate Monthly,149.99,3,2025-12-18,True,GOLD,3249,4519,AT_RISK,1,5,4,21,453.59,2026-01-03,80,213
CUST-00505,David Tucker,valeriearnold@example.net,(614)858-4148,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-11,True,PLATINUM,5119,5119,CHAMPION,5,5,5,21,513.51,2026-01-30,53,242
CUST-00553,Brian Baker,jessicamills@example.org,692-559-6790,PLAN-BM,Basic Monthly,49.99,1,2025-09-24,True,GOLD,3091,3952,LOYAL,5,4,3,18,396.67,2026-01-29,54,241
CUST-00592,Kevin Fischer,williamsbrianna@example.net,614.200.4938x819,PLAN-BM,Basic Monthly,49.99,1,2025-08-06,True,GOLD,3453,3874,LOYAL,3,3,3,16,388.67,2026-01-19,64,213
CUST-00601,Mary Davidson,kellywilliams@example.net,(649)466-8349x60478,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-03,True,SILVER,1950,1950,CHURNED,1,1,1,10,195.82,2025-12-10,104,182
CUST-00606,Patrick Mosley,bartondavid@example.com,+1-389-680-8806x782,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-28,True,PLATINUM,5391,5391,AT_RISK,2,5,5,19,540.52,2026-01-12,71,223
CUST-00609,Michael Brown,uclark@example.org,(221)689-4559x06700,PLAN-BM,Basic Monthly,49.99,1,2025-06-16,True,GOLD,2698,4441,CHAMPION,5,4,4,19,445.55,2026-01-29,54,233
CUST-00611,Peter Morgan,duncankimberly@example.com,001-453-438-9062x354,PLAN-PM,Premium Monthly,89.99,2,2025-08-30,True,PLATINUM,3548,5336,LOYAL,3,5,5,19,535.06,2026-01-20,63,211
CUST-00631,Beth Harding,ryanmiles@example.com,789.482.6041x809,PLAN-BM,Basic Monthly,49.99,1,2025-06-06,True,PLATINUM,4309,5300,CHAMPION,5,5,5,20,531.52,2026-01-28,55,238
CUST-00675,Andrew Martinez,wdean@example.net,(586)720-9297,PLAN-PM,Premium Monthly,89.99,2,2025-09-14,True,GOLD,3498,3834,LOYAL,3,3,3,16,384.66,2026-01-20,63,211
CUST-00690,Vanessa Cunningham,sydneyalexander@example.org,+1-295-429-6353x0597,PLAN-BM,Basic Monthly,49.99,1,2025-06-09,True,PLATINUM,4963,5862,CHAMPION,5,5,5,23,587.95,2026-01-31,52,232
CUST-00721,William Lee,jamesperez@example.net,(318)983-5279,PLAN-PM,Premium Monthly,89.99,2,2025-12-24,True,GOLD,1978,2633,CHURNED,2,1,1,12,264.26,2026-01-11,72,220
CUST-00749,David Mathews,melissarollins@example.com,(755)313-6090,PLAN-PM,Premium Monthly,89.99,2,2025-11-16,True,GOLD,2642,3273,NEW_CUSTOMER,4,1,2,12,328.2,2026-01-27,56,232
CUST-00762,Anthony Smith,pwest@example.org,4203095366,PLAN-PM,Premium Monthly,89.99,2,2025-06-22,True,GOLD,3021,3640,POTENTIAL,3,3,2,15,365.15,2026-01-19,64,218
CUST-00768,Justin Waller,josephcooper@example.net,(798)351-6021x191,PLAN-CM,Corporate Monthly,149.99,3,2025-10-07,True,GOLD,2944,3968,LOYAL,5,4,3,17,398.13,2026-01-28,55,222
CUST-00784,Nicole Martinez,lbarnett@example.com,908.866.6562x241,PLAN-BM,Basic Monthly,49.99,1,2025-12-19,True,PLATINUM,4086,5083,AT_RISK,2,3,5,17,509.51,2026-01-14,69,227
CUST-00801,Kathleen Garcia,jordan60@example.net,+1-872-936-0244x654,PLAN-BM,Basic Monthly,49.99,1,2025-10-05,True,GOLD,3944,4694,LOYAL,4,3,4,16,470.56,2026-01-26,57,229
CUST-00849,Erika Potts,elliszachary@example.net,001-259-827-4116,PLAN-BM,Basic Monthly,49.99,1,2025-11-26,True,GOLD,3013,3326,NEW_CUSTOMER,4,2,2,14,333.71,2026-01-27,56,233
CUST-00882,Javier Dorsey,andersonmichael@example.org,(885)901-5301x731,PLAN-BM,Basic Monthly,49.99,1,2025-12-02,True,PLATINUM,4591,5238,AT_RISK,2,5,5,22,525.51,2026-01-07,76,187
CUST-00895,Christine Colon,iphillips@example.org,001-339-746-1212x898,PLAN-BM,Basic Monthly,49.99,1,2025-10-06,True,PLATINUM,3958,5336,AT_RISK,1,4,5,19,534.96,2025-12-09,105,181
CUST-00903,Diana Jones,elizabeth09@example.com,+1-619-379-7972x4528,PLAN-BM,Basic Monthly,49.99,1,2025-12-28,True,GOLD,2266,2583,CHURNED,1,1,1,12,259.27,2025-12-21,93,178
CUST-00912,Kevin Wood,jjackson@example.org,448.587.6380x20761,PLAN-BM,Basic Monthly,49.99,1,2025-09-14,True,GOLD,1971,2172,CHURNED,1,1,1,8,217.82,2025-12-16,98,173
CUST-00952,Amy Nguyen,sgarcia@example.org,313.621.9402x4702,PLAN-PM,Premium Monthly,89.99,2,2025-07-14,True,GOLD,2610,4077,LOYAL,3,4,3,18,409.14,2026-01-22,61,218
CUST-00959,Ariel Taylor,adrianrussell@example.org,611.252.2328x22282,PLAN-PM,Premium Monthly,89.99,2,2025-12-29,True,GOLD,2558,3519,AT_RISK,1,3,2,16,353.14,2026-01-05,78,217
CUST-00976,Matthew Robles,moorejohn@example.net,567-787-0676,PLAN-CM,Corporate Monthly,149.99,3,2025-09-11,True,GOLD,2089,3091,POTENTIAL,3,2,2,14,310.19,2026-01-19,64,229
CUST-00978,Paul Chavez,kendra39@example.net,001-823-813-2465,PLAN-PM,Premium Monthly,89.99,2,2025-06-05,True,GOLD,3072,4652,LOYAL,3,4,4,18,466.62,2026-01-23,60,219
CUST-01010,Mary Daniels,robertyoung@example.net,850.916.2762x92266,PLAN-BM,Basic Monthly,49.99,1,2025-08-25,True,GOLD,1811,3524,AT_RISK,1,3,2,16,353.72,2025-11-27,117,174
CUST-01088,Laura Garner,tiffanyboone@example.net,001-812-318-5273x411,PLAN-CM,Corporate Monthly,149.99,3,2025-10-26,True,GOLD,3324,4111,AT_RISK,2,4,3,19,412.61,2026-01-17,66,214
CUST-01106,Angelica Doyle,jpearson@example.org,822-284-8349x276,PLAN-PM,Premium Monthly,89.99,2,2025-11-15,True,PLATINUM,4942,5539,CHAMPION,5,5,5,26,555.96,2026-01-30,53,238
CUST-01108,Robert Rose,fhatfield@example.org,(854)946-0539x260,PLAN-PPO,Pay-Per-Order,0.0,0,2025-09-02,True,GOLD,2097,2097,CHURNED,1,1,1,8,210.29,2026-01-06,77,207
CUST-01112,Christian Byrd,kerry49@example.org,631-964-9828x38597,PLAN-BM,Basic Monthly,49.99,1,2025-09-12,True,GOLD,3002,3385,AT_RISK,1,3,2,15,339.67,2026-01-06,77,173
CUST-01117,Sandra Cox,valdezrichard@example.org,341.636.2334x70407,PLAN-PM,Premium Monthly,89.99,2,2025-09-13,True,GOLD,2285,3147,CHURNED,1,2,2,13,315.67,2025-12-27,87,164
CUST-01160,Amy Hodges,sandra01@example.net,727-831-1722x64147,PLAN-PM,Premium Monthly,89.99,2,2025-08-28,True,GOLD,2271,2639,CHURNED,1,1,1,11,264.74,2025-12-04,110,184
CUST-01188,Paula Roberts,robinsonchristian@example.org,718.311.8140,PLAN-BM,Basic Monthly,49.99,1,2025-08-27,True,GOLD,2604,3487,CHURNED,2,2,2,13,349.71,2026-01-10,73,184
CUST-01199,Timothy Allen,kyliekline@example.com,+1-767-906-0558x173,PLAN-PM,Premium Monthly,89.99,2,2025-07-26,True,GOLD,1779,2634,CHURNED,2,1,1,11,264.26,2026-01-14,69,216
CUST-01235,Mr. Ricky Rivera,richardsjennifer@example.com,(557)802-0061x741,PLAN-BM,Basic Monthly,49.99,1,2025-07-28,True,PLATINUM,5224,5875,CHAMPION,5,5,5,20,588.99,2026-01-30,53,241
CUST-01254,Stephanie Wang,monroeluke@example.com,001-617-649-0584x968,PLAN-BM,Basic Monthly,49.99,1,2025-09-23,True,GOLD,3187,4466,LOYAL,3,4,4,19,448.06,2026-01-21,62,206
CUST-01264,Andrew Mann,treid@example.org,403.672.7186,PLAN-BM,Basic Monthly,49.99,1,2025-12-25,True,PLATINUM,3394,5319,CHAMPION,5,5,5,21,533.48,2026-01-30,53,242
CUST-01284,Robert Wilson,hernandezkerri@example.net,638-213-0149,PLAN-BM,Basic Monthly,49.99,1,2025-07-10,True,GOLD,2241,2241,CHURNED,1,1,1,9,224.81,2025-12-14,100,195
CUST-01297,Danielle Hunter,sara37@example.com,740-834-4545,PLAN-CM,Corporate Monthly,149.99,3,2025-11-06,True,GOLD,3171,3171,CHURNED,1,2,2,14,318.22,2025-12-16,98,197
CUST-01312,Ann George,waynegriffin@example.net,277-495-0034x522,PLAN-CM,Corporate Monthly,149.99,3,2025-08-24,True,GOLD,1638,2054,CHURNED,1,1,1,11,206.31,2025-12-19,95,186
CUST-01345,Randy Fernandez,msmith@example.com,+1-782-846-8967x016,PLAN-BM,Basic Monthly,49.99,1,2025-11-10,True,GOLD,2182,3431,CHURNED,1,2,2,14,344.16,2025-12-01,113,178
CUST-01350,Timothy Simmons,jeremyrobinson@example.net,001-481-681-0096,PLAN-BM,Basic Monthly,49.99,1,2025-06-10,True,GOLD,2178,4391,LOYAL,3,4,4,19,440.58,2026-01-20,63,211
CUST-01368,Robert Morrow,bpadilla@example.com,+1-899-915-7380x6799,PLAN-CM,Corporate Monthly,149.99,3,2025-11-19,True,GOLD,3864,4547,CHAMPION,5,4,4,18,456.09,2026-01-28,55,204
CUST-01395,Craig Brown,lisa13@example.com,570-605-4558,PLAN-CM,Corporate Monthly,149.99,3,2025-10-24,True,GOLD,2961,3369,CHURNED,2,1,2,11,337.72,2026-01-12,71,211
CUST-01406,Thomas Mann,tyler30@example.com,759-765-7657x86800,PLAN-CM,Corporate Monthly,149.99,3,2025-07-14,True,GOLD,2459,3519,AT_RISK,2,3,2,16,353.18,2026-01-09,74,197
CUST-01433,Daniel Alexander,vdixon@example.org,994.975.0557,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-19,True,GOLD,2883,2883,CHURNED,2,1,1,12,289.2,2026-01-16,67,213
CUST-01444,Douglas Hudson,william41@example.com,3136856993,PLAN-PM,Premium Monthly,89.99,2,2025-10-16,True,GOLD,2405,2971,NEW_CUSTOMER,5,2,1,14,298.25,2026-01-30,53,240
CUST-01445,Christian Bullock,lorijohnson@example.com,802-809-8446x9888,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-30,True,PLATINUM,5428,5428,LOYAL,3,5,5,27,544.97,2026-01-20,63,196
CUST-01478,Corey Lee,brittany58@example.org,001-935-328-8050x750,PLAN-PM,Premium Monthly,89.99,2,2025-12-25,True,GOLD,3073,4219,AT_RISK,1,3,4,16,423.13,2025-12-29,85,201
CUST-01479,Lydia Hayes,michaelkramer@example.com,(652)647-7774,PLAN-BM,Basic Monthly,49.99,1,2025-10-04,True,PLATINUM,5078,6113,CHAMPION,5,5,5,22,612.92,2026-01-29,54,234
CUST-01529,Ashley Daniel,rfoster@example.com,(795)496-5600x337,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-22,True,GOLD,2534,2534,CHURNED,2,1,1,11,254.25,2026-01-11,72,204
CUST-01582,Tara Jimenez,dlogan@example.org,(357)764-5545x90348,PLAN-CM,Corporate Monthly,149.99,3,2025-09-12,True,GOLD,2250,3356,POTENTIAL,3,2,2,14,336.72,2026-01-23,60,210
CUST-01589,Timothy Shelton,rodneythomas@example.net,802-280-0417x70734,PLAN-PM,Premium Monthly,89.99,2,2025-09-05,True,GOLD,3140,4859,CHAMPION,4,5,5,21,487.53,2026-01-24,59,218
CUST-01602,Joy Jones,srivera@example.net,289-318-5298x3882,PLAN-PPO,Pay-Per-Order,0.0,0,2025-09-16,True,GOLD,2737,2737,CHURNED,1,2,1,13,274.74,2026-01-04,79,215
CUST-01675,Sean Diaz,tracy58@example.com,280-558-3934,PLAN-PPO,Pay-Per-Order,0.0,0,2025-06-22,True,GOLD,3503,3503,CHURNED,2,1,2,12,351.18,2026-01-16,67,222
CUST-01700,Christopher Wright,charles77@example.org,001-329-918-4251x956,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-22,True,GOLD,3625,3625,AT_RISK,1,3,2,15,363.65,2026-01-03,80,215
CUST-01726,Elizabeth Nguyen,washingtonalexandria@example.org,851.542.4496,PLAN-BM,Basic Monthly,49.99,1,2025-09-13,True,GOLD,2499,4182,LOYAL,5,4,3,18,419.53,2026-01-28,55,238
